client_id,symbol,holding_period,total_proceeds_usd,total_cost_basis_usd,net_gain_loss_usd,disallowed_wash_sale_loss_usd,est_tax_liability_usd,lot_count
CL-1118,TEQ-MSFT,short_term,373.1291,1155.6055000000001,-782.4764,0.0,0.0,2
CL-1118,TREIT-A,short_term,1889.1168,4247.662499999999,-2358.5456999999997,0.0,0.0,2
CL-1119,TBOND-24,short_term,1846.1738,1013.349,832.8248,0.0,266.503936,2
CL-1119,TEQ-MSFT,short_term,1160.8928,1127.6992,33.19360000000006,0.0,10.62195200000002,1
CL-1119,TEQ-NVDA,short_term,1672.9796,3354.8365999999996,-1681.8569999999997,0.0,0.0,1
CL-1119,TREIT-A,short_term,783.3157,545.2763,238.0394,0.0,76.172608,1
CL-1120,TBOND-24,short_term,3319.5434999999993,2002.7135999999998,1316.8298999999995,0.0,421.38556799999986,1
CL-1120,TCASH-USD,short_term,1716.967,370.7487,1346.2183000000002,0.0,430.78985600000004,2
CL-1120,TCORP-HY,short_term,2903.7825,2092.7025,811.0799999999999,0.0,259.5456,1
CL-1120,TEQ-MSFT,short_term,833.6058,2414.2554,0.0,1580.6496,0.0,1
CL-1120,TEQ-NVDA,short_term,14868.732399999999,19932.64,-5063.907600000002,0.0,381.66387199999997,3
CL-1120,TREIT-A,short_term,3174.1913,1208.3186999999998,1965.8726,0.0,657.076096,4
CL-1121,TBOND-24,short_term,742.1414,548.4338,193.70759999999996,0.0,61.986431999999986,1
CL-1121,TCASH-USD,short_term,388.1066,112.2331,275.87350000000004,0.0,88.27952000000002,1
CL-1121,TCORP-HY,short_term,632.26,1137.7336,0.0,505.47360000000003,0.0,2
CL-1121,TEQ-MSFT,short_term,143.9949,733.8439999999999,-589.8490999999999,0.0,0.0,2
CL-1121,TEQ-NVDA,short_term,12187.4555,6639.4392,5548.016300000001,0.0,1775.3652160000004,3
CL-1121,TREIT-A,short_term,1083.3934,1252.6006,-40.2496000000001,128.95759999999996,0.0,2
CL-1122,TBOND-24,short_term,988.2733999999999,635.9548,352.31859999999995,0.0,139.20195199999998,2
CL-1122,TCASH-USD,short_term,1692.805,795.2774999999999,897.5275,0.0,287.2088,2
CL-1122,TCORP-HY,short_term,75.8814,1845.8180999999997,0.0,1769.9366999999997,0.0,1
CL-1122,TEQ-NVDA,short_term,3811.6211999999996,7185.946400000001,299.1738,3673.4990000000007,95.73561600000001,2
CL-1122,TREIT-A,short_term,1432.5106,2454.4686,-1021.9580000000001,0.0,9.096319999999977,2
CL-1123,TCASH-USD,short_term,1267.6182,246.61290000000002,1021.0052999999999,0.0,326.721696,3
CL-1123,TCORP-HY,short_term,1467.4839000000002,1840.6693,-217.95809999999983,155.22729999999999,95.752448,3
CL-1123,TEQ-MSFT,short_term,1002.0383999999999,2132.8849,-1058.4619999999998,72.38450000000012,34.11897600000001,3
CL-1123,TREIT-A,short_term,3455.1196,818.7008,2636.4188,0.0,843.654016,1
CL-1124,TCASH-USD,short_term,1711.2134,958.2801999999999,752.9332,0.0,240.93862400000003,3
CL-1124,TCORP-HY,short_term,3212.9982000000005,1276.4692,1936.5290000000005,0.0,619.68928,2
CL-1124,TEQ-MSFT,short_term,376.6222,662.3792000000001,0.0,285.7570000000001,0.0,2
CL-1125,TBOND-24,short_term,3801.6420000000003,5404.0506000000005,-1602.4086000000002,0.0,0.0,1
CL-1125,TEQ-MSFT,short_term,2342.2906,9818.254799999999,0.0,7475.964199999999,0.0,2
CL-1125,TEQ-NVDA,short_term,964.877,754.1769999999999,210.70000000000005,0.0,67.42400000000002,1
CL-1126,TCASH-USD,short_term,10354.278,5723.0052,4631.272800000001,0.0,1482.0072960000002,1
CL-1126,TCORP-HY,short_term,4401.8288,5468.435100000001,714.8117,1781.418,388.935264,3
CL-1126,TEQ-MSFT,short_term,3885.8182,298.312,3587.5062000000003,0.0,1148.0019840000002,1
CL-1126,TEQ-NVDA,short_term,344.82,3531.3774,-2416.7496,769.8077999999998,0.0,3
CL-1126,TREIT-A,short_term,1638.0164,18.9875,1619.0289,0.0,518.089248,4
CL-1127,TCASH-USD,short_term,530.991,6753.8330000000005,-6222.842000000001,0.0,0.0,2
CL-1127,TCORP-HY,short_term,271.0667,795.1945,-524.1278,0.0,0.0,1
CL-1127,TEQ-MSFT,short_term,7981.5294,8346.9267,-114.17999999999938,251.2172999999998,0.0,2
CL-1127,TEQ-NVDA,short_term,145.557,340.893,-195.33599999999998,0.0,0.0,1
CL-1127,TREIT-A,short_term,3466.84,1606.8195,1860.0204999999996,0.0,595.20656,2
CL-1128,TBOND-24,short_term,4163.9003999999995,7294.9074,0.0,3131.0070000000005,0.0,1
CL-1128,TCASH-USD,short_term,11119.6676,1674.0990000000002,9445.568599999999,0.0,3022.5819519999995,4
CL-1128,TEQ-MSFT,short_term,1155.2747,2290.4438,6.514200000000002,1141.6833000000001,2.0845440000000006,3
CL-1128,TEQ-NVDA,short_term,182.52100000000002,1117.807,0.0,935.2860000000001,0.0,1
CL-1128,TREIT-A,short_term,6344.3904,7860.3692,922.4431999999999,2438.4220000000005,295.181824,3
CL-1129,TBOND-24,short_term,6720.846,6199.282499999999,1209.5257000000001,687.9621999999999,387.04822400000006,3
CL-1129,TCASH-USD,short_term,2513.795,693.1656,1820.6294,0.0,582.601408,1
CL-1129,TEQ-MSFT,short_term,1734.8786000000002,1033.1516,701.7270000000003,0.0,224.5526400000001,1
CL-1129,TEQ-NVDA,short_term,2452.5929,2318.6181,133.9747999999999,0.0,42.87193599999997,2
CL-1129,TREIT-A,short_term,1659.2852,2026.5734,-367.28819999999996,0.0,19.256255999999993,4
CL-1130,TBOND-24,short_term,6494.7626,7586.7492999999995,-1091.9866999999988,0.0,136.32560000000026,3
CL-1130,TCASH-USD,short_term,991.8212,891.284,331.0524,230.5152,105.936768,2
CL-1130,TEQ-MSFT,short_term,1299.8564000000001,2154.8844999999997,34.682300000000055,889.7103999999998,98.66079999999998,5
CL-1130,TEQ-NVDA,short_term,1335.9666000000002,2962.7015,-1626.7348999999997,0.0,0.0,3
CL-1130,TREIT-A,short_term,1698.204,1813.0908,-114.8868,0.0,0.0,1
CL-1131,TCASH-USD,short_term,928.3273999999999,132.0176,796.3097999999999,0.0,254.81913599999996,1
CL-1131,TCORP-HY,short_term,10902.2389,24202.934699999998,-13300.695799999996,0.0,378.49132799999995,4
CL-1131,TEQ-NVDA,short_term,1004.6112,234.649,769.9622,0.0,246.38790400000002,1
CL-1131,TREIT-A,short_term,762.03,737.91,24.120000000000005,0.0,7.718400000000002,1
CL-1132,TBOND-24,short_term,4769.468500000001,1323.94,3473.5605,28.031999999999982,1111.5393600000002,4
CL-1132,TEQ-MSFT,short_term,3668.2611999999995,1433.7512,2234.5099999999993,0.0,715.0431999999998,1
CL-1132,TEQ-NVDA,short_term,1542.0371,1377.5745,422.0991,257.63650000000007,135.07171200000002,2
CL-1133,TBOND-24,short_term,181.2282,672.0372,0.0,490.80899999999997,0.0,1
CL-1133,TCASH-USD,short_term,8767.8247,13375.225399999998,-3258.138099999999,1349.2625999999998,7.602720000000045,3
CL-1133,TCORP-HY,short_term,18006.5684,7859.6545,10146.9139,0.0,3459.284704,5
CL-1133,TEQ-NVDA,short_term,620.7683999999999,790.8747,0.0,170.10630000000003,0.0,1
CL-1134,TBOND-24,short_term,36.3558,314.2525,0.0,277.89670000000007,0.0,2
CL-1134,TCASH-USD,short_term,317.34710000000007,107.6285,209.71860000000007,0.0,67.10995200000002,1
CL-1134,TEQ-MSFT,short_term,3031.4036,6831.961200000001,-3800.5576000000005,0.0,27.858559999999997,3
CL-1134,TEQ-NVDA,short_term,178.291,5158.0816,0.0,4979.7906,0.0,4
CL-1134,TREIT-A,short_term,687.7288000000001,1019.3172000000001,0.0,331.5884,0.0,1
CL-1135,TCASH-USD,short_term,2178.149,11280.1672,-4144.7699999999995,4957.2482,0.0,5
CL-1135,TCORP-HY,short_term,947.3666,8774.9657,-7827.5991,0.0,0.0,2
CL-1135,TEQ-NVDA,short_term,1358.0028000000002,2032.2522000000001,-674.2493999999999,0.0,0.0,1
CL-1136,TCASH-USD,short_term,848.1186000000001,2864.7507,-1085.0376,931.5944999999999,0.0,2
CL-1136,TCORP-HY,short_term,1382.6823,3251.826,-1869.1437000000003,0.0,0.0,3
CL-1136,TEQ-NVDA,short_term,621.8946000000001,1551.4171999999999,-929.5226,0.0,0.0,2
CL-1137,TBOND-24,short_term,2217.1092,1453.607,763.5022000000001,0.0,244.32070400000003,2
CL-1137,TCASH-USD,short_term,1535.1376,2364.3918,-295.28,533.9742,0.0,3
CL-1137,TEQ-MSFT,short_term,484.99119999999994,926.3848,-56.28560000000002,385.10800000000006,0.0,2
CL-1137,TEQ-NVDA,short_term,4492.9663,9600.878999999999,-4287.3227,820.59,44.112000000000045,4
CL-1137,TREIT-A,short_term,383.652,534.6396,-5.626000000000005,145.3616,0.0,2
CL-1138,TBOND-24,short_term,2304.7288,8846.7445,-6542.0157,0.0,0.0,2
CL-1138,TCASH-USD,short_term,1284.3496,1370.2902,78.7555000000001,164.6961000000001,84.15334400000003,3
CL-1138,TCORP-HY,long_term,1785.7045,1625.34,160.36450000000016,0.0,61.39899000000002,2
CL-1138,TCORP-HY,short_term,2600.9112999999998,2283.6254,317.28589999999997,0.0,256.04934399999996,3
CL-1138,TEQ-MSFT,short_term,2723.4611,3940.4793999999997,-1203.638,13.380299999999881,187.79299200000005,5
CL-1138,TEQ-NVDA,short_term,404.469,1067.9759999999999,-663.5069999999998,0.0,0.0,1
CL-1138,TREIT-A,short_term,1402.2130000000002,1657.6127999999999,218.26500000000007,473.6647999999999,69.84480000000002,2
CL-1139,TBOND-24,short_term,551.6175,388.626,162.99149999999997,0.0,52.15727999999999,1
CL-1139,TCORP-HY,short_term,1196.9069,1185.8337,11.073200000000043,0.0,3.5434240000000137,1
CL-1139,TEQ-MSFT,short_term,4762.355100000001,5857.440600000001,-1095.0855000000001,0.0,0.0,4
CL-1139,TEQ-NVDA,short_term,4935.602999999999,4054.2629999999995,881.34,0.0,282.02880000000005,2
CL-1139,TREIT-A,short_term,4497.4765,2360.973,2275.4592,138.9557,728.1469439999998,5
CL-1140,TEQ-MSFT,short_term,1944.8215,65.4267,1879.3948,0.0,601.406336,1
CL-1140,TEQ-NVDA,short_term,1515.824,4276.0628,-2760.2388,0.0,0.0,2
CL-1140,TREIT-A,short_term,714.6163999999999,1366.5130000000001,-651.8966000000001,0.0,0.0,3
CL-1141,TBOND-24,short_term,5381.5972,8560.8759,-2994.4643,184.8144000000001,41.639136,4
CL-1141,TCASH-USD,short_term,6547.8134,4956.701600000001,1591.1117999999994,0.0,509.15577599999983,2
CL-1141,TCORP-HY,short_term,7785.3763,6063.906000000001,1721.4702999999997,0.0,903.8706239999999,3
CL-1141,TEQ-MSFT,short_term,2558.0887000000002,7493.1667,-616.5766999999998,4318.5013,5.824768000000041,5
CL-1141,TEQ-NVDA,short_term,994.1987,1690.5493000000004,-696.3506000000003,0.0,0.0,1
CL-1141,TREIT-A,short_term,4061.2779,7404.291200000001,-3343.0133000000005,0.0,40.45535999999993,2
CL-1142,TBOND-24,short_term,1048.7617,785.5888,265.1568999999999,1.9840000000000018,136.304672,5
CL-1142,TEQ-MSFT,short_term,4260.3367,6588.071599999999,-2109.9921000000004,217.7428,29.578751999999987,6
CL-1142,TEQ-NVDA,short_term,3997.3487999999998,4088.0616,0.0,90.71280000000024,0.0,1
CL-1142,TREIT-A,short_term,1333.3369,2399.9948,-1066.6579,0.0,0.0,1
CL-1143,TBOND-24,short_term,2669.077,3196.635,-44.45039999999983,483.10759999999993,57.942272000000045,5
CL-1143,TCASH-USD,short_term,1140.8716,80.2285,1060.6431,0.0,339.405792,1
CL-1143,TCORP-HY,short_term,1970.959,2349.4424,302.5032000000001,680.9866000000001,96.80102400000004,2
CL-1143,TEQ-MSFT,short_term,3537.5937999999996,2843.6707,693.9231000000001,0.0,235.71536000000003,4
CL-1143,TREIT-A,short_term,17621.4713,14209.956800000002,3411.5144999999993,0.0,1091.68464,2
CL-1144,TBOND-24,short_term,1557.4760999999999,1592.6423,312.015,347.1812,99.84479999999999,2
CL-1144,TCORP-HY,short_term,2961.9735,1237.872,1724.1015,0.0,551.71248,2
CL-1144,TEQ-MSFT,short_term,4006.1542000000004,4936.301799999999,-930.1475999999996,0.0,216.21504000000016,2
CL-1144,TEQ-NVDA,short_term,573.8605,545.3185,182.66450000000003,154.1225,58.45264000000001,2
CL-1144,TREIT-A,short_term,10360.8222,9671.7336,689.0885999999999,0.0,608.2823679999999,6
CL-1145,TCASH-USD,short_term,4289.0017,8393.4436,-4104.4419,0.0,17.89507200000001,4
CL-1145,TEQ-MSFT,short_term,4842.8952,3357.0371999999998,1485.858,0.0,475.47456,2
CL-1146,TBOND-24,short_term,74.3408,189.8484,0.0,115.5076,0.0,1
CL-1146,TCASH-USD,short_term,1097.4951999999998,4660.7409,0.0,3563.2456999999995,0.0,2
CL-1146,TEQ-MSFT,short_term,5798.3793,2671.4873,3170.2041999999997,43.31219999999996,1014.465344,3
CL-1146,TEQ-NVDA,short_term,2355.352,158.32600000000002,2197.0260000000003,0.0,703.0483200000001,2
CL-1147,TBOND-24,short_term,4318.3706999999995,2116.6506,2758.6274999999996,556.9074,882.7607999999999,2
CL-1147,TCASH-USD,short_term,962.5187999999999,747.6111999999999,214.9076,0.0,210.341888,2
CL-1147,TCORP-HY,short_term,7199.581,2295.9815,4903.5995,0.0,1569.1518400000002,1
CL-1147,TEQ-MSFT,short_term,1219.3964,1385.8444,0.0,166.44799999999987,0.0,1
CL-1147,TEQ-NVDA,short_term,6307.6412,4575.1211,1732.5200999999995,0.0,669.004672,5
CL-1147,TREIT-A,short_term,364.35,965.7900000000001,0.0,601.44,0.0,1
CL-1148,TBOND-24,short_term,3723.7360000000003,1362.3075000000001,2361.4285,0.0,755.65712,1
CL-1148,TCASH-USD,short_term,195.78,434.86560000000003,-239.08560000000003,0.0,0.0,1
CL-1148,TEQ-MSFT,short_term,130.95000000000002,394.82500000000005,-263.875,0.0,0.0,1
CL-1148,TEQ-NVDA,short_term,4261.2503,10213.839600000001,-5952.589300000001,0.0,0.0,4
CL-1149,TBOND-24,short_term,1511.801,2897.4218,-1075.7915999999998,309.8292,35.58464,3
CL-1149,TCASH-USD,short_term,1602.5664000000002,1276.1872,326.3792000000001,0.0,104.44134400000003,1
CL-1149,TCORP-HY,short_term,13603.1064,15810.138,-176.48459999999977,2030.5470000000003,46.757760000000125,4
CL-1149,TEQ-MSFT,short_term,2867.1755,6276.627199999999,0.0,3409.4516999999996,0.0,2
CL-1149,TREIT-A,short_term,4586.046,4389.2744999999995,581.3136000000004,384.5421,186.02035200000014,2
CL-1150,TBOND-24,short_term,3537.1335,2522.3688,1468.1707000000001,453.40600000000006,469.81462400000004,3
CL-1150,TCASH-USD,short_term,1774.2238,1285.75,488.4738,0.0,171.686144,2
CL-1150,TCORP-HY,short_term,3034.8751,4031.2762000000002,-996.4010999999998,0.0,281.81984000000006,5
CL-1150,TEQ-MSFT,short_term,1872.7163999999998,7919.7757999999985,0.0,6047.0594,0.0,2
CL-1150,TEQ-NVDA,short_term,2041.6357,421.4301,1620.2056,0.0,518.465792,1
CL-1151,TBOND-24,short_term,6234.3788,4041.5377,2332.3953,139.55420000000004,765.8260799999999,3
CL-1151,TCORP-HY,short_term,2269.8506,271.64480000000003,1998.2058000000002,0.0,639.4258560000001,4
CL-1151,TEQ-MSFT,short_term,24.7138,62.9996,-38.2858,0.0,0.0,1
CL-1151,TEQ-NVDA,short_term,599.5493999999999,3090.2101999999995,-2490.6607999999997,0.0,0.0,2
CL-1152,TBOND-24,short_term,1114.3784999999998,1679.1558,0.0,564.7773000000001,0.0,2
CL-1152,TCORP-HY,short_term,5188.786599999999,1070.5787999999998,4118.2078,0.0,1317.8264960000001,2
CL-1152,TEQ-MSFT,short_term,1250.172,1025.7117,224.4603,0.0,71.82729599999999,3
CL-1152,TEQ-NVDA,short_term,1202.5162,862.9872,339.529,0.0,108.64928,1
CL-1152,TREIT-A,short_term,17.819000000000003,64.169,-46.349999999999994,0.0,0.0,1
CL-1153,TBOND-24,short_term,863.5383999999999,3326.3684999999996,-2462.8300999999997,0.0,0.0,2
CL-1153,TCASH-USD,short_term,559.388,1399.2875000000001,-839.8995000000001,0.0,0.0,1
CL-1153,TCORP-HY,short_term,4186.1284,3170.8091999999997,1015.3191999999999,0.0,324.90214399999996,1
CL-1153,TEQ-NVDA,short_term,62.552200000000006,552.3838000000001,-489.83160000000004,0.0,0.0,1
CL-1153,TREIT-A,short_term,195.432,526.4016,0.0,330.9696,0.0,1
CL-1154,TBOND-24,short_term,1822.491,1908.1026000000002,-85.61159999999995,0.0,106.226688,2
CL-1154,TCASH-USD,short_term,1866.4580000000003,2944.7998000000007,-1078.3418000000001,0.0,33.50547200000001,2
CL-1154,TCORP-HY,short_term,5186.4209,6482.9722,-1296.5512999999996,0.0,0.0,6
CL-1154,TEQ-NVDA,short_term,2722.2283,3189.0052,-466.77689999999996,0.0,67.89529600000006,3
CL-1154,TREIT-A,short_term,7037.2937,6835.1317,202.16199999999998,0.0,169.73302399999997,4
CL-1155,TCASH-USD,short_term,1603.1208,1709.9125999999999,151.63649999999996,258.4282999999998,48.523679999999985,2
CL-1155,TEQ-MSFT,short_term,6933.5046,29256.163200000003,-17840.4336,4482.225,0.0,2
CL-1155,TEQ-NVDA,short_term,1672.4255999999998,1248.528,423.8975999999998,0.0,135.64723199999995,1
CL-1155,TREIT-A,short_term,1473.3089999999997,1705.05,-231.7410000000002,0.0,0.0,1
CL-1156,TBOND-24,short_term,2523.4632,863.4412,1660.022,0.0,630.056288,4
CL-1156,TCASH-USD,short_term,634.2284,1868.1607999999999,0.0,1233.9324,0.0,3
CL-1156,TCORP-HY,short_term,78.8239,772.8165,0.0,693.9926,0.0,1
CL-1156,TEQ-MSFT,short_term,809.9502,242.2402,567.71,0.0,181.66719999999998,2
CL-1156,TEQ-NVDA,short_term,1179.7555,1313.7499999999998,-133.99449999999985,0.0,0.0,2
CL-1156,TREIT-A,short_term,1316.484,1327.1232,0.0,10.639200000000073,0.0,1
CL-1157,TBOND-24,short_term,1877.2316,2157.7839,70.4480000000002,351.0002999999999,162.62400000000002,3
CL-1157,TCASH-USD,short_term,367.05620000000005,194.73720000000003,172.31900000000002,0.0,55.14208000000001,1
CL-1157,TCORP-HY,short_term,77.45429999999999,509.5608,-432.1065,0.0,0.0,1
CL-1157,TEQ-MSFT,short_term,5126.389999999999,7032.421099999999,720.1583000000004,2626.1893999999993,301.472544,5
CL-1157,TEQ-NVDA,short_term,719.8004000000001,2339.4448,-1619.6444000000001,0.0,0.0,1
CL-1158,TBOND-24,short_term,3391.5791,7079.4403,0.0,3687.8612000000003,0.0,2
CL-1158,TCASH-USD,short_term,2160.4565,3042.2855,160.24119999999988,1042.0702,51.932895999999964,3
CL-1158,TCORP-HY,short_term,3817.6809999999996,6263.6499,-2445.9689000000008,0.0,0.0,3
CL-1158,TEQ-MSFT,short_term,630.1533999999999,402.0162,228.1371999999999,0.0,73.00390399999996,1
CL-1158,TEQ-NVDA,short_term,193.3218,537.3131999999999,-343.99139999999994,0.0,0.0,1
CL-1158,TREIT-A,short_term,6171.0323,9656.6571,-3485.6248000000005,0.0,202.212416,9
CL-1159,TBOND-24,short_term,1541.816,4690.815,-757.105,2391.8939999999993,0.0,2
CL-1159,TCASH-USD,short_term,1072.3581000000001,1860.2296000000001,-787.8715,0.0,39.65760000000002,3
CL-1159,TCORP-HY,short_term,1285.6165,887.2605,398.3560000000001,0.0,127.47392000000004,1
CL-1159,TEQ-MSFT,short_term,6553.4580000000005,1942.3278,4611.1302,0.0,1475.561664,2
CL-1159,TEQ-NVDA,short_term,9641.869599999998,7809.129599999999,1832.739999999999,0.0,586.4767999999997,5
CL-1160,TCASH-USD,short_term,1661.2028,1108.1861000000001,553.0166999999999,0.0,237.76684799999998,3
CL-1160,TEQ-MSFT,short_term,696.7547999999999,78.3116,618.4431999999999,0.0,197.90182399999998,1
CL-1161,TBOND-24,short_term,10170.352200000001,13405.6261,-3235.2738999999983,0.0,0.0,2
CL-1161,TCASH-USD,short_term,5109.1488,6477.6107,-1368.4619000000007,0.0,0.0,4
CL-1161,TCORP-HY,short_term,464.8451,722.3366000000001,0.0,257.4915000000001,0.0,1
CL-1161,TEQ-NVDA,short_term,644.544,3373.152,-2728.608,0.0,0.0,1
CL-1161,TREIT-A,short_term,1597.9993,2374.8277000000003,-776.8284000000002,0.0,0.0,2
CL-1162,TBOND-24,short_term,871.4908999999999,94.04739999999998,777.4434999999999,0.0,248.78191999999999,2
CL-1162,TEQ-MSFT,short_term,2007.9942000000003,1102.7763,935.7957000000002,30.577799999999968,299.4546240000001,2
CL-1162,TEQ-NVDA,short_term,6842.962399999999,1826.2118,5016.750599999999,0.0,1605.3601919999999,3
CL-1162,TREIT-A,short_term,4136.217,5398.7864,-1218.3226,44.24680000000001,161.886144,4
CL-1163,TBOND-24,short_term,3349.8354,1652.4127999999998,1697.4225999999999,0.0,591.097664,3
CL-1163,TCASH-USD,short_term,3993.066199999999,4548.911999999999,-555.8458000000005,0.0,185.7207039999998,4
CL-1163,TCORP-HY,short_term,243.75600000000003,1201.797,0.0,958.0409999999999,0.0,1
CL-1163,TEQ-MSFT,short_term,1959.393,3875.1652999999997,-933.5514999999998,982.2208,0.0,3
CL-1163,TREIT-A,short_term,3937.857,4710.15,245.42669999999998,1017.7196999999998,78.53654399999999,3
CL-1164,TBOND-24,short_term,9794.694,8183.541300000001,1611.1526999999996,0.0,516.6522559999999,5
CL-1164,TCASH-USD,short_term,1985.6105999999997,3394.2402,-1408.6296000000004,0.0,276.6719999999999,2
CL-1164,TCORP-HY,short_term,640.8955,341.462,299.4335,0.0,95.81871999999998,2
CL-1164,TEQ-NVDA,short_term,7602.9092,6503.6427,1099.2664999999993,0.0,745.3040959999998,3
CL-1164,TREIT-A,short_term,2127.5592,1598.5212000000001,529.038,0.0,169.29216,1
CL-1165,TEQ-MSFT,short_term,4776.965700000001,6311.1769,-578.2588000000001,955.9523999999997,0.0,2
CL-1165,TREIT-A,short_term,2599.8758000000003,3098.8812,226.2016000000001,725.2069999999998,72.38451200000003,3
CL-1166,TBOND-24,short_term,4356.0653999999995,3231.0063,1479.1380000000001,354.0789000000002,473.32416,3
CL-1166,TCORP-HY,short_term,4394.0813,1887.2021,2554.0952,47.215999999999894,817.310464,4
CL-1166,TEQ-NVDA,short_term,5034.168500000001,2297.1652000000004,2737.0033000000003,0.0,875.841056,4
CL-1167,TBOND-24,short_term,5661.9232,1692.5425,3969.3807,0.0,1468.2536640000003,4
CL-1167,TCORP-HY,short_term,316.0014,104.2782,211.7232,0.0,67.751424,1
CL-1167,TEQ-MSFT,short_term,949.1825,1644.1425000000002,-694.9600000000002,0.0,0.0,1
CL-1167,TEQ-NVDA,short_term,72.7982,131.9309,0.0,59.132700000000014,0.0,1
CL-1168,TBOND-24,short_term,1162.1372999999999,1083.8855999999998,932.5487999999998,854.2971,298.41561599999994,2
CL-1168,TCASH-USD,short_term,2852.4082000000003,2157.4990000000003,694.9091999999998,0.0,478.030016,6
CL-1168,TCORP-HY,short_term,14066.8925,7408.1358,6658.756700000002,0.0,2130.802144,4
CL-1168,TEQ-MSFT,short_term,1120.2044999999998,1303.2920000000001,-183.08750000000032,0.0,0.0,1
CL-1168,TEQ-NVDA,short_term,3876.5478000000003,6585.838300000001,-2620.3600000000006,88.93050000000017,0.0,4
CL-1168,TREIT-A,short_term,11.621899999999998,713.8883000000001,0.0,702.2664000000001,0.0,2
CL-1169,TBOND-24,short_term,1172.9179,3534.1231,0.0,2361.2052,0.0,4
CL-1169,TCORP-HY,short_term,7541.1112,3502.4973999999997,4561.5554999999995,522.9416999999999,1775.726112,5
CL-1169,TEQ-MSFT,short_term,1712.5372000000002,1621.3181000000002,91.21910000000003,0.0,29.19011200000001,1
CL-1169,TEQ-NVDA,short_term,577.2,305.01120000000003,272.1888,0.0,87.10041600000001,1
CL-1169,TREIT-A,short_term,4539.3796,1989.8465999999999,2549.5330000000004,0.0,815.8505600000001,1
CL-1170,TBOND-24,short_term,3461.395,1666.2463000000002,1795.1486999999997,0.0,594.490464,3
CL-1170,TCASH-USD,short_term,4907.3669,3499.4408000000003,1407.9261000000001,0.0,962.429856,3
CL-1170,TCORP-HY,short_term,605.4309999999999,3350.4386999999997,0.0,2745.0076999999997,0.0,2
CL-1170,TEQ-MSFT,short_term,3165.5520000000006,2574.2256,591.3264000000004,0.0,233.40262400000006,2
CL-1170,TEQ-NVDA,short_term,3242.5302,2511.2927,731.2375000000001,0.0,276.44576,4
CL-1170,TREIT-A,short_term,6468.1539999999995,1549.4471999999998,4918.7068,0.0,1573.9861760000001,1
CL-1171,TBOND-24,short_term,3744.697,2823.2328,921.4642,0.0,347.56291200000004,4
CL-1171,TCASH-USD,short_term,3354.7663999999995,4343.4625,-988.6961000000003,0.0,422.4134399999999,3
CL-1171,TCORP-HY,short_term,687.0630000000001,405.5924,281.4706000000001,0.0,90.07059200000003,1
CL-1171,TEQ-MSFT,short_term,886.4487999999999,2213.4221,0.0,1326.9732999999999,0.0,1
CL-1171,TREIT-A,short_term,5786.645100000001,7052.1793,252.70180000000073,1518.2360000000003,80.86457600000024,3
CL-1172,TBOND-24,short_term,17644.4483,14433.292599999999,4754.3959,1543.2401999999988,1521.406688,6
CL-1172,TCORP-HY,short_term,1431.1758,973.6141999999999,787.2127999999999,329.65119999999985,251.90809599999997,2
CL-1172,TEQ-MSFT,short_term,777.808,4845.2169,-4067.4089,0.0,0.0,2
CL-1172,TEQ-NVDA,short_term,460.0487999999999,822.4517999999999,-362.403,0.0,0.0,1
CL-1172,TREIT-A,short_term,3440.9524,3648.4846000000002,1078.5176999999999,1286.0499,381.773952,6
CL-1173,TCASH-USD,short_term,41.85,285.30539999999996,0.0,243.45539999999997,0.0,1
CL-1173,TEQ-MSFT,short_term,552.0078,1107.7926,-555.7848000000001,0.0,1.719423999999981,2
CL-1173,TREIT-A,short_term,1187.0256000000002,945.6380000000001,241.38760000000002,0.0,77.244032,1
CL-1174,TCASH-USD,short_term,743.441,731.8419999999999,11.599000000000103,0.0,4.735808000000033,2
CL-1174,TEQ-MSFT,short_term,1091.3719,6952.7877,-5681.806,179.60979999999995,2.0506239999999982,5
CL-1174,TEQ-NVDA,short_term,226.8465,456.4407,0.0,229.5942,0.0,1
CL-1175,TBOND-24,short_term,117.21499999999999,107.793,9.421999999999983,0.0,3.0150399999999946,1
CL-1175,TCORP-HY,short_term,1771.9436,2465.1185,-693.1749000000001,0.0,0.0,2
CL-1175,TEQ-MSFT,short_term,572.0064,817.8329,-245.82649999999995,0.0,0.0,2
CL-1175,TEQ-NVDA,short_term,2070.0852,1227.4422,842.643,0.0,269.64576,2
CL-1176,TCASH-USD,short_term,1890.8246,3645.4064,-1754.5818,0.0,264.379136,3
CL-1176,TCORP-HY,short_term,2729.1201,7994.2533,463.3038,5728.437,148.257216,4
CL-1176,TEQ-MSFT,short_term,813.366,1350.3102000000001,-536.9442000000001,0.0,0.0,1
CL-1176,TEQ-NVDA,short_term,1861.6599,4629.936600000001,-2768.2767000000003,0.0,0.0,2
CL-1177,TBOND-24,short_term,4205.5306,3882.9309,963.7971,641.1974000000001,308.415072,5
CL-1177,TCORP-HY,short_term,3648.2718999999997,5556.8394,-1908.5675,0.0,0.0,1
CL-1177,TEQ-MSFT,short_term,459.4954,1163.8128000000002,-704.3174000000001,0.0,3.4460159999999904,2
CL-1177,TEQ-NVDA,short_term,232.9701,141.4664,91.50370000000001,0.0,29.281184000000003,1
CL-1177,TREIT-A,short_term,1413.8884,1120.7768,293.11159999999995,0.0,329.20134399999995,3
